,pano_id,panoLon,panoLat,distDiff,connectivity,environment,infrastructure,vehicle_cyclist_interaction,perception,bikeability
49,pano=UrzFV5ZXP_BqLWe1IyOdlw,103.8575087,1.3677918,0.0001868300297127,16.865079365079364,5.306382358677985,10.055638571343044,9.56153846153846,10.064091421518375,51.85273017815723
50,pano=1GBB_H3gI1wbt_w5JV5efw,103.7976696620932,1.3100527833543605,2.191096651107006e-05,15.593348450491307,7.257233604604165,12.256410256410255,9.604254285697635,12.940289475465722,57.65153607266909
51,pano=Jbh03ti85POqll4-dY9FCQ,103.879064,1.4291047,2.662705389565721e-05,19.801587301587304,4.262074356438576,8.538925158475738,9.992307692307692,11.036079130723849,53.63097363953315
52,pano=9qheO69mKkchTR5bW4hS3g,103.8492191075573,1.378294205607791,0.0003137844316698,18.452380952380956,5.2268713097701225,6.112789633434097,10.0,10.002577516470051,49.794619412055226
53,pano=KG9nDU8IKNz53FRsq45hYg,103.86632095494492,1.360793407205725,3.3495883963327026e-05,14.867724867724869,5.7408093488750485,10.35453428727384,8.4,13.714649134094405,53.07771763796816
54,pano=JlcAYIynXmUi0DL52Mw6KA,103.6951140458506,1.330575745167404,3.6750989633577335e-05,15.328798185941045,5.550981386823552,11.456515061995496,8.461538461538462,13.990832631834923,54.78866572813348
55,pano=7loNASiMqimZzgOFF9yatA,103.8843961166253,1.391859590266879,1.3815916027868954e-05,17.658730158730158,5.051392858582662,12.18363863315861,9.738461538461538,11.0214691625905,55.65369235152347
56,pano=Q9Bb5gAmLVEhOgJdUxvEjw,103.7491109630348,1.344360156643531,4.706356397258527e-05,17.261904761904763,6.250305400588243,10.123700020052755,9.653846153846152,12.166524292619432,55.456280629011346
57,pano=Y5ORP3ftJ6zVNeb4IieInw,103.8627401,1.3072184,1.1768602304339392e-05,15.629251700680271,7.511240742780533,10.292837314631525,9.087278089298827,11.687346721253256,54.20795456864441
58,pano=CAoSLEFGMVFpcE5acW1DZGZpSFFXaEZzNWs3REJ3LVU5eXdtS2hPSWpEVlFva1hE,103.7520938,1.3960085,8.494969098310483e-05,17.142857142857142,5.430999060241049,9.951882580340245,10.0,11.09985290529294,53.625591688731376
59,pano=0xJIDdHmWa0uzCMJn7fZEg,103.8833457085696,1.310765546360809,9.555489128808976e-06,13.539304610733184,6.827349043204936,10.420181295464443,13.957603945289817,9.016782442694174,53.76122133738656
60,pano=tlbTQBluGOR169UHjuq3YQ,103.750554852102,1.347817640197703,2.2545873567060586e-05,13.756613756613758,7.600515069144779,8.947810684357126,9.0,10.5017589488891,49.80669845900476
61,pano=9-Bw1rHD6uJvGNkwirhn9Q,103.851924649161,1.425659261076374,0.0001993231358327,15.846560846560848,4.684419586305405,10.33050910353678,14.784615384615384,12.457444430725667,58.103549351744086
62,pano=MCeCg9MNxAY_k9VHKxPa5g,103.8431830089733,1.334068441114803,5.89137431341928e-05,17.653061224489797,6.488447471533682,8.00788866812694,9.3,11.142671879929466,52.59206924407988
63,pano=7EH_vLAeUVYx-h4XdzrmMA,103.7989026344114,1.449973612565719,0.0001502186577917,14.17989417989418,5.303770027025871,13.15486568112098,9.251763020748136,13.796796356053338,55.68708926484251
64,pano=vDDVOFDY4i-J5YGzCI7Rig,103.70844927309793,1.357164865974344,0.0001244620298594,18.84920634920635,5.507453154582177,8.280871526121247,9.743091599537683,11.44484102760097,53.82546365704843
65,pano=18uhC2dqpRKH8xlDytibxg,103.7206451620756,1.338247222737064,1.9452952769491272e-05,13.452380952380956,6.275072780029974,10.21809900459995,9.676923076923076,12.763649616678329,52.38612543061228
66,pano=F8Y9Ik5btkAv3bPVtyORrQ,103.7204141682119,1.353122354469451,5.321887853727046e-05,17.75510204081633,6.2247877160269,9.9653477352184,10.0,9.957300732014652,53.90253822407628
67,pano=U2eN-db2j_X_Pf7YI6eY_w,103.91604716681542,1.328954814047592,2.221846180655988e-05,15.502645502645503,6.195508686644798,10.25403636014252,8.307692307692307,10.65101853033891,50.91090138746404
68,pano=J2Wk-l193f_H5RB9zRkOKA,103.80548448624609,1.295775655771771,5.529361954959984e-05,18.554421768707485,5.325786610673605,8.499985713795164,9.7,10.582658390720097,52.662852483896344
69,pano=tVzjpVM_uHSdPELOZbPntA,103.8960469,1.3058558,4.988887651377173e-05,16.50793650793651,5.458662722027684,9.973289632729848,7.800000000000001,12.911483807508676,52.65137267020272
70,pano=pePsXrmtpmmR3156lP2EGA,103.9513957966701,1.358614495050785,6.791244924876844e-05,14.39153439153439,6.113938648701499,9.917270123335433,9.376923076923076,9.811559898326044,49.61122613882045
71,pano=PwnMPDDTPth514zJQcWPUg,103.8428284437075,1.3603952902192589,1.4924217959404968e-05,16.543839758125472,6.379360303650849,11.427241499595349,9.076923076923077,11.894817065680863,55.32218170397561
72,pano=-bU2yIKBlCA3S34EkNihKg,103.7901394430318,1.300840039801982,1.5090127067988126e-05,14.563492063492063,6.8650039428126926,8.517959965143277,8.892307692307693,13.92325338306596,52.76201704682169
73,pano=TjNPwr8usZPa8Hef-T3xsg,103.8852835,1.3273848999999998,3.974317550482001e-05,17.35071806500378,5.287164319750665,11.41434398643204,9.806964786678469,14.501337647255934,58.36052880512089
74,pano=3xXkRAw21YgTF6jtECe4pg,103.7288151,1.3972641,2.4700809703284745e-05,20.0,4.948423951077578,6.205621672346779,10.0,11.484172837106362,52.63821846053072
75,pano=QhXe8rrrBecJOPipDAbfZw,103.9570739300142,1.3703064121804007,7.090079036216996e-05,16.7989417989418,5.580161976590871,11.542369743461578,14.630769230769229,8.702055782008753,57.254298531772235
76,pano=Ab09eGouo4GxJGM1EiySrA,103.831458,1.4304197,5.20465176482788e-05,17.103174603174605,5.482712636385688,8.595353911258952,9.7,12.616469859459988,53.49771101027924
77,pano=gs7m0UhWVVlOLcQudu943g,103.9044094,1.4106565,4.299441823186053e-05,17.93650793650794,5.164005922705698,8.859249317243874,9.830769230769231,12.599564450573604,54.39009685780035
78,pano=Phw_BavJZLWNmmLzkkQNgg,103.9713378470966,1.3631132761727658,9.414432170277496e-05,18.05555555555556,5.399424206103896,10.394471566233896,9.63076923076923,15.340096228019538,58.82031678668213
79,pano=BOMHCP2xpd5tZsV7-lHqkw,103.87135390000002,1.4033508999999995,4.057745677250982e-05,18.769841269841272,4.9634561363170855,10.294740169453782,9.930769230769233,11.453712356063654,55.41251916244503
80,pano=c1sfeWBBOdYQdr0NwCAWqg,103.7300604421018,1.335890167260669,6.126763786201255e-06,20.0,5.537443704725709,10.461538461538463,10.0,10.395181284548794,56.39416345081297
81,pano=Uv7mwK3o26GVo_k2EU_vpA,103.7764027188448,1.287906957622332,2.1589336640046063e-05,17.552910052910054,5.515934003290166,11.32636886946066,14.446153846153846,13.512806556792432,62.35417332860716
82,pano=f-NjLPQfQk4itTRrgaIjyQ,103.865618433837,1.3099304588170748,8.41361916897025e-05,16.22448979591837,7.946768581535663,10.265618862780144,8.025665301238678,11.628513371924493,54.09105591339735
83,pano=sfzCH6snIcxxcqk-lgHv6Q,103.9474890287097,1.371950029349474,1.4181425857036164e-05,15.005668934240362,5.45226575014448,13.278718919352215,13.76153846153846,8.885391306169517,56.383583371445035
84,pano=CAoSLEFGMVFpcFBsTWo2bkFEYVFBa1hjdFFQb0l2T2FmTFBHT0pYUzM0dWdzVU90,103.8050503202868,1.4484183468474958,0.0086222130635536,15.132275132275131,7.322371850564297,9.956150072366691,10.0,12.539221504246186,54.9500185594523
85,pano=gzdUZH3PzMJIkNpfqK-3rw,103.8347798998656,1.353059856218862,4.919710851510106e-05,15.716175359032505,4.843783350601924,11.746955910210854,13.492307692307692,8.387823056213776,54.18704536836675
86,pano=qVmuJYInsCUgvktKR1A2tg,103.8740027256024,1.368496347585857,5.587606597519881e-05,17.301587301587304,5.183279153111987,8.552304821041835,9.884615384615383,12.982350933504032,53.90413759386053
87,pano=g2N7pBkQnfJpo4NOaDUxzw,103.7640502,1.3171868999999998,5.486355804777012e-05,15.738851095993954,5.490691798366094,11.659057490618263,9.615384615384617,11.29280610863992,53.796791109002854
88,pano=fHy7HIYFmCUWxWfIDdbILA,103.7908339,1.4352223,7.938444431664042e-05,15.84467120181406,6.512688355873847,8.847127062615883,13.692307692307692,13.25228061221559,58.149074924827076
89,pano=6RikxSeTQmpT5f4grnM-KA,103.8278763,1.3182169,2.9832867773209286e-06,17.04837490551776,4.934846920073446,13.685481670369152,9.876923076923076,11.502359636956935,57.047986209840374
90,pano=YAzmSVz3cbnlwT_svWyV3A,103.8050418,1.2866848999999998,3.349776112710828e-05,15.680272108843536,7.557234338616993,8.485643095525422,9.707692307692309,9.188073037025738,50.618914887704
91,pano=LEq3FCPnga9jQswzkYOWEg,103.80773174164172,1.451890962993395,8.772829986998531e-05,16.666666666666668,4.8597910186695605,8.30235911117227,7.963533061242641,6.471450090559163,44.26379994831031
92,pano=YkHd1ar66xeLDR1BzGNOnw,103.8596246793731,1.382873005758313,4.5317534278072433e-05,17.67195767195767,4.953688531963145,8.896071477049894,9.692307692307692,13.780806699041214,54.99483207231962
93,pano=hoPK3N459DGA_PTaHEbRrA,103.97252523687771,1.3744321616223392,5.254473285699944e-05,17.23356009070295,5.988277557386601,8.258522942040974,14.253818351277264,12.002024169697,57.73620311110479
94,pano=LAqlwloqoLLkWkbuOa0jAA,103.7798498,1.434668,3.239567873222102e-05,17.182539682539684,5.730525445086142,7.180524333935535,8.153846153846153,13.734843276012931,51.98227889142045
95,pano=DxrrVVstgc0bsT5cdC7rYg,103.9290892968019,1.318626195712259,0.0002154585123779,15.886243386243386,5.358747164772541,8.25546913549148,9.707692307692309,12.12772039279906,51.33587238699877
96,pano=fZSi6zwQGKrP_Xi86q3Ztg,103.7427973040274,1.3371708788944618,3.018508931124293e-05,14.625850340136058,7.299920586027086,10.14806705390022,5.315384615384615,10.377543859898534,47.76676645534651
97,pano=RGBVAAFKkbfQG-2Dt1KWFA,103.9477582807208,1.322573570384832,1.3019263016593677e-05,11.190476190476192,5.602822968477372,8.923076923076923,10.0,8.550169072742296,44.266545154772786
98,pano=8nOyBBlIitHwaP85haB4XA,103.8670495504726,1.3770934911026669,0.0001796980511227,17.658730158730158,6.4812683725505975,9.860728956628073,9.861538461538462,11.789459787881135,55.65172573732843
99,pano=muKLq9bDeXqDMZpdgaqC-w,103.7842485,1.2921486999999998,5.9693215692088186e-05,17.817460317460316,4.733731626909615,13.166371981663984,14.507692307692308,11.730576724647424,61.95583295837365
100,pano=Fs2YTOzHDhwULkAaiDYE4A,103.9302331203681,1.3353790676563178,0.0004191154774017,16.934996220710506,6.158891982698506,9.775758422680036,8.407692307692308,10.42549672573983,51.702835659521185
101,pano=B5Rspw17Wo1IYTTH4ZIZdQ,103.7459586,1.3321983999999998,2.785677655855214e-05,14.77891156462585,7.369689309349765,8.611110215001618,9.861538461538462,9.073705506414155,49.69495505692986
102,pano=pOAYhZbpoYYcrSoRfPRsdQ,103.7840373943697,1.292076967293721,7.454234640737122e-05,17.85714285714286,5.455928155851797,11.698768939023628,14.815384615384614,12.207220011294297,62.0344445786972
103,pano=_S7lGnluWqkG-k3qmFKc8A,103.81961948540447,1.3121933956908691,2.0563587630956603e-05,13.584656084656087,5.507736654616698,8.819307038798083,9.93846153846154,9.218517908637743,47.06867922517015
104,pano=DW6ExTddYw3hUJkzBVC_VQ,103.9246707540274,1.328139245648506,1.3107958141244103e-05,15.886243386243386,5.752162410618603,13.23115889923788,14.753846153846151,10.726141623503278,60.34955247344931
105,pano=CAoSLEFGMVFpcE1LMVk2T3FGc2xVTVVHdnktLXRRd3BvdUF3MDZrOGowcWtqYmNJ,103.93085249226392,1.34785800322537,4.174549497277145e-05,17.5,5.837247760644416,6.613039861593218,9.8,10.128252050982653,49.87853967322029
106,pano=JJQk2s1lyof_09-3lwCYUg,103.7913567876144,1.307761902885832,1.291718375416574e-06,14.571050642479214,7.040929062928332,11.621131827236326,11.730769230769232,8.607909832517539,53.57179059593065
107,pano=c_h-_nsAD580pTnRzEvQcQ,103.83592894407828,1.36566588499448,3.623370908263531e-05,18.293650793650794,5.167344907346382,8.798210728566792,10.0,9.368761336059505,51.627967765623474
108,pano=T7wiodzNhchNULrSHTDhOQ,103.8777062,1.3660462,0.000102846098625,15.925925925925926,5.204610757999028,10.461538461538463,9.446153846153846,10.557051354560516,51.59528034617777
109,pano=DZz7z_DvYCOW6IMlIFEI_Q,103.9493475205602,1.3588617119746202,4.100496083883517e-05,17.03514739229025,5.652387832933075,8.494428658109113,8.707692307692307,9.362960580752627,49.25261677177737
110,pano=aA4aqv-MEBRHALWRl03ZJA,103.7888360509368,1.279629442123229,1.444274306588016e-05,13.701814058956916,5.227325729290434,10.339536812342848,9.084615384615384,12.152120266145396,50.505412251350975
111,pano=NUAHI3PFf3UJ5GE3vEdRDA,103.95378828837391,1.3597536257308291,3.6179029468197936e-05,15.013227513227514,5.43298506283229,9.78592073008682,9.523076923076925,11.65561658385984,51.41082681308339
112,pano=FpYZxQvZuCvktqSLJFlGcQ,103.8397872135444,1.431972086552477,3.919251430595252e-05,16.904761904761905,5.780936395837663,10.186002661286034,8.815384615384616,8.23558749955399,49.92267307682421
113,pano=eBtpRyEIuWqgvec6xfhHOA,103.81236808017152,1.326207044164319,5.438272028742682e-05,16.749811035525322,4.675135361872894,13.471000544518173,10.0,13.611163701308282,58.50711064322468
114,pano=Z6TfyC_1pvCiOEp0BZjoFg,103.80936239950458,1.293978158983892,1.6479065287717638e-05,16.009070294784582,6.685082169452767,10.21752243570974,9.738461538461538,10.102994992117145,52.75313143052577
115,pano=mWOw6uZgnuGB0OSBN0Q1jA,103.8461024256172,1.3844218686619791,7.134819681737876e-05,17.772108843537417,6.184317215879075,10.130272004923397,9.676923076923076,12.431667123295169,56.19528826455814
116,pano=nrXSJfi5LT0oc6bTzUNqqA,103.865417063564,1.345339969212696,3.6374102865474704e-05,17.817460317460316,4.821152572177853,8.874362971885349,9.63076923076923,12.413658675328936,53.55740376762168
117,pano=IfPqMEJacnKmdjFviavHYw,103.8193897,1.2835601,6.50840994369029e-05,16.581632653061227,7.084415166671569,6.756990300681948,8.707692307692307,10.66437922624313,49.79510965435018
118,pano=N6OlZHV9TijQmOvoYbqiWQ,103.9292624,1.3585457,8.048378718692733e-05,17.103174603174605,6.701347104529024,9.875755982434224,15.0,13.318423549563589,61.99870123970145
119,pano=MzwzJ-ssDzVl4nHSTYarQA,103.69587661760532,1.3370461787572252,2.6883085654091448e-05,14.246031746031749,6.728900832937085,10.471313658015143,9.4,12.027312147636255,52.873558384620225
120,pano=CcvL2LQ254hV8UN8aGT1Rw,103.7364063,1.3205928999999998,4.701063709048472e-05,18.452380952380956,5.889021281056956,14.46094381882592,14.407692307692308,10.475038604433152,63.68507696438929
121,pano=d1sktuxLMja_XFmcVrqI0g,103.7503340630646,1.3118478403117022,0.0001956658328256,17.817460317460316,6.084890481234788,8.453963659522618,9.746153846153849,13.25665334491875,55.359121649290316
122,pano=Yt5x0icEB2VhEbC2lx6igw,103.7763837,1.3278703,0.0001080157395941,19.563492063492063,4.623695764820248,8.471383439111625,9.7,9.213916365378914,51.572487632802854
123,pano=uZmYG9RjSI8uK3iMFGxQNg,103.85812064826858,1.2983893992203248,3.6894749681009806e-05,13.905895691609976,7.045091692046576,7.177196398805042,12.784615384615384,11.372953916366242,52.28575308344322
124,pano=Y_SpC9p5pvifGHaGNS2Xaw,103.8228906651161,1.274592682895872,4.795514656342001e-05,17.33560090702948,5.318696199825052,11.57910028004585,8.200000000000001,11.403841222643662,53.837238609544045
125,pano=pkQEwX8s-yJIonV6Ffn--g,103.8008551634543,1.3067402529965773,9.119473595202784e-05,17.513227513227513,4.917850293501787,8.303105906900642,8.338461538461539,11.5082627581318,50.580908010223276
126,pano=25CBv2E1ndPX6JydS1MGrQ,103.762378704142,1.304577938970802,5.68463928991203e-06,16.626984126984127,5.729192854853199,11.59911390538188,9.384615384615383,13.236209756963444,56.57611602879804
127,pano=vj2cFpKz5uWIkfSHZKnn_g,103.8739161638288,1.3639053941658972,1.03303461685595e-05,16.13567649281935,4.19257400467247,10.288753000845448,13.153846153846152,10.544712580811536,54.31556223299496
128,pano=q66O751XgH88cEd4Nm8Nhw,103.90030394754508,1.300150839818104,2.014951656072052e-05,17.301587301587304,6.142200108582156,10.222182985168626,9.138461538461538,5.924655868166457,48.729087801966074
129,pano=mhKUh7SeI0pGPZDBn4gzxw,103.8790427,1.3479061,1.8835339121976213e-05,15.4724111866969,4.541728168928974,10.461538461538462,9.215384615384616,13.613911572761811,53.30497400531077
130,pano=iiY85Oh7EyDaKr__0CyqVA,103.6584981852013,1.311617151031828,4.340520135718809e-05,17.380952380952383,5.390131998962506,8.174079137213889,9.56923076923077,11.063363579953617,51.57775786631316
131,pano=CAoSLEFGMVFpcFBIRkpRSVFVVDVtNHRsR0ktQjZHN2EzWnZSYkd3MnViMV9Xek9D,103.8188237,1.2652453,0.0001315200745184,17.037037037037038,7.967382040166457,7.172560330229487,10.0,7.44715713349394,49.62413654092692
132,pano=Llu4OCDoJqrnepiAIJFP_Q,103.84312451228293,1.300719429577088,2.569855504390628e-05,14.816704459561604,6.985204468327894,9.535557115200168,8.561538461538461,10.372055871457544,50.27106037608567
133,pano=KENVUBlWVyMrfFCXBDnhuQ,103.8365342,1.3476312,7.784683680309627e-05,17.363945578231295,5.270468657254324,10.1807487251019,10.0,11.92115298015445,54.73631594074196
134,pano=KuguXqADaNStN1O-RA3yXw,103.8801615870653,1.363038297192917,1.6763564649026875e-05,14.642857142857142,4.918941055652102,10.461538461538462,9.507692307692308,13.048039434043346,52.57906840178336
135,pano=CAoSLEFGMVFpcE5qOG91bC1TVENOSWhtSHEwZnR6b1c1dEtiLUhLckRrdzJqREFp,103.9197253,1.3017498,1.561697793047019e-05,19.444444444444443,1.851692506465716,8.975248291102504,10.0,13.954674022463086,54.22605926447575
